,ticker,ebit_date,ebit,ass_tot_date,ass_tot,book_equ_date,book_equ,share_rep_date,share_rep
1,REAL,2020-06-30,-42972000,2020-06-30,634060000.0,2020-06-30,267901000.0,2020-06-30,-370000.0
2,REAL,2020-03-31,-38456000,2020-03-31,529540000.0,2020-03-31,306773000.0,2020-03-31,-151000.0
3,REAL,2019-12-31,-22862000,2019-12-31,466930000.0,2019-12-31,338928000.0,2019-12-31,-110000.0
0,PRGS,2020-11-30,24792000,2020-11-30,1041782000.0,2020-11-30,346013000.0,2020-11-30,-37927000.0
1,PRGS,2020-08-31,34409000,2020-08-31,919468000.0,2020-08-31,368166000.0,2020-08-31,-177000.0
2,PRGS,2020-05-31,26004000,2020-05-31,895602000.0,2020-05-31,339961000.0,2020-05-31,-1946000.0
3,PRGS,2020-02-29,32066000,2020-02-29,890182000.0,2020-02-29,327957000.0,2020-02-29,-21949000.0
0,WRK,2020-09-30,408900000,2020-09-30,28779700000.0,2020-09-30,10630600000.0,2020-09-30,
1,WRK,2020-06-30,301700000,2020-06-30,30277600000.0,2020-06-30,11713100000.0,2020-06-30,
2,WRK,2020-03-31,312200000,2020-03-31,30960300000.0,2020-03-31,11482400000.0,2020-03-31,-2100000.0
3,WRK,2019-12-31,255600000,2019-12-31,30936800000.0,2019-12-31,11825200000.0,2019-12-31,-2100000.0
0,MFNC,2020-09-30,0,2020-09-30,1522917000.0,2020-09-30,166168000.0,2020-09-30,
1,MFNC,2020-06-30,0,2020-06-30,1518473000.0,2020-06-30,164157000.0,2020-06-30,
2,MFNC,2020-03-31,0,2020-03-31,1356381000.0,2020-03-31,160060000.0,2020-03-31,-2729000.0
3,MFNC,2019-12-31,0,2019-12-31,1320069000.0,2019-12-31,161919000.0,2019-12-31,-2729000.0
0,QUMU,2020-09-30,-908000,2020-09-30,31727000.0,2020-09-30,5566000.0,2020-09-30,-106000.0
1,QUMU,2020-06-30,341000,2020-06-30,32992000.0,2020-06-30,6700000.0,2020-06-30,-1000.0
2,QUMU,2020-03-31,-1804000,2020-03-31,28923000.0,2020-03-31,7248000.0,2020-03-31,-53000.0
3,QUMU,2019-12-31,-1586000,2019-12-31,31716000.0,2019-12-31,10208000.0,2019-12-31,-21000.0
0,NEU,2020-09-30,105639000,2020-09-30,1880122000.0,2020-09-30,723526000.0,2020-09-30,-1434000.0
1,NEU,2020-06-30,32823000,2020-06-30,1799137000.0,2020-06-30,635285000.0,2020-06-30,-20527000.0
2,NEU,2020-03-31,115889000,2020-03-31,1933685000.0,2020-03-31,639249000.0,2020-03-31,-79473000.0
3,NEU,2019-12-31,72963000,2019-12-31,1885132000.0,2019-12-31,683098000.0,2019-12-31,-79473000.0
0,BSRR,2020-09-30,0,2020-09-30,3199618000.0,2020-09-30,336247000.0,2020-09-30,
1,BSRR,2020-06-30,0,2020-06-30,3110044000.0,2020-06-30,327433000.0,2020-06-30,
2,BSRR,2020-03-31,0,2020-03-31,2670469000.0,2020-03-31,319459000.0,2020-03-31,-2562000.0
3,BSRR,2019-12-31,0,2019-12-31,2593819000.0,2019-12-31,309285000.0,2019-12-31,-1170000.0
0,ENTA,2020-09-30,-19783000,2020-09-30,486132000.0,2020-09-30,455580000.0,2020-09-30,
1,ENTA,2020-06-30,-22852000,2020-06-30,511704000.0,2020-06-30,480557000.0,2020-06-30,
2,ENTA,2020-03-31,-11875000,2020-03-31,513501000.0,2020-03-31,485991000.0,2020-03-31,-358000.0
3,ENTA,2019-12-31,12871000,2019-12-31,510974000.0,2019-12-31,482287000.0,2019-12-31,-1140000.0
0,CFR,2020-09-30,0,2020-09-30,40101240000.0,2020-09-30,4085026000.0,2020-09-30,-27000.0
1,CFR,2020-06-30,0,2020-06-30,39377553000.0,2020-06-30,4008801000.0,2020-06-30,-27000.0
2,CFR,2020-03-31,0,2020-03-31,34147305000.0,2020-03-31,3826666000.0,2020-03-31,-13973000.0
3,CFR,2019-12-31,0,2019-12-31,34027428000.0,2019-12-31,3767182000.0,2019-12-31,-1084000.0
0,RTX,2020-09-30,301000000,2020-09-30,162399000000.0,2020-09-30,68379000000.0,2020-09-30,-4000000.0
1,RTX,2020-06-30,147000000,2020-06-30,161517000000.0,2020-06-30,67225000000.0,2020-06-30,-4000000.0
2,RTX,2020-03-31,1480000000,2020-03-31,139572000000.0,2020-03-31,39411000000.0,2020-03-31,-47000000.0
3,RTX,2019-12-31,1855000000,2019-12-31,139716000000.0,2019-12-31,41774000000.0,2019-12-31,-40000000.0
0,U,2020-09-30,-141683000,2020-09-30,2605696000.0,2020-09-30,2059906000.0,2020-09-30,
1,U,2020-06-30,-24745000,2020-06-30,1289084000.0,2020-06-30,-189114000.0,2020-06-30,-55000.0
2,U,2020-03-31,-24959500,2020-03-31,,2020-03-31,-292648000.0,2020-03-31,-55000.0
3,U,2019-09-30,-41732000,2019-09-30,,2019-09-30,,2019-09-30,-282167000.0
0,SEEL,2020-09-30,-4085000,2020-09-30,9878000.0,2020-09-30,6692000.0,2020-09-30,
1,SEEL,2020-06-30,-3320000,2020-06-30,7760000.0,2020-06-30,3707000.0,2020-06-30,
2,SEEL,2020-03-31,-5509000,2020-03-31,14171000.0,2020-03-31,6765000.0,2020-03-31,
3,SEEL,2019-12-31,-12530000,2019-12-31,11096000.0,2019-12-31,-7000.0,2019-12-31,-16456000.0
0,CATY,2020-09-30,0,2020-09-30,19018238000.0,2020-09-30,2374723000.0,2020-09-30,-4000.0
1,CATY,2020-06-30,0,2020-06-30,19267037000.0,2020-06-30,2342448000.0,2020-06-30,-1376000.0
2,CATY,2020-03-31,0,2020-03-31,18296459000.0,2020-03-31,2313037000.0,2020-03-31,-13403000.0
3,CATY,2019-12-31,0,2019-12-31,18094144000.0,2019-12-31,2294283000.0,2019-12-31,-11000.0
0,MSP,2020-09-30,30681000,2020-09-30,1715247000.0,2020-09-30,1030917000.0,2020-09-30,-53000.0
1,MSP,2020-06-30,20138000,2020-06-30,1680984000.0,2020-06-30,1007916000.0,2020-06-30,-53000.0
2,MSP,2020-03-31,18047500,2020-03-31,,2020-03-31,992303000.0,2020-03-31,-53000.0
3,MSP,2019-09-30,13068000,2019-09-30,,2019-09-30,,2019-09-30,-53000.0
0,ANTM,2020-09-30,1818000000,2020-09-30,86574000000.0,2020-09-30,33921000000.0,2020-09-30,-759000000.0
1,ANTM,2020-06-30,3353000000,2020-06-30,87976000000.0,2020-06-30,34455000000.0,2020-06-30,-59000000.0
2,ANTM,2020-03-31,2284000000,2020-03-31,82399000000.0,2020-03-31,31693000000.0,2020-03-31,-636000000.0
3,ANTM,2019-12-31,1290000000,2019-12-31,77453000000.0,2019-12-31,31728000000.0,2019-12-31,-307000000.0
0,MCK,2020-09-30,763000000,2020-09-30,61558000000.0,2020-09-30,5890000000.0,2020-09-30,-248000000.0
1,MCK,2020-06-30,603000000,2020-06-30,57666000000.0,2020-06-30,5446000000.0,2020-06-30,-24000000.0
2,MCK,2020-03-31,858000000,2020-03-31,61247000000.0,2020-03-31,5092000000.0,2020-03-31,-3000000.0
3,MCK,2019-12-31,540000000,2019-12-31,60873000000.0,2019-12-31,6174000000.0,2019-12-31,-499000000.0
0,GRA,2020-09-30,76800000,2020-09-30,3650400000.0,2020-09-30,316500000.0,2020-09-30,
1,GRA,2020-06-30,54300000,2020-06-30,4505000000.0,2020-06-30,345300000.0,2020-06-30,
2,GRA,2020-03-31,75400000,2020-03-31,3844000000.0,2020-03-31,377300000.0,2020-03-31,-40400000.0
3,GRA,2019-12-31,28600000,2019-12-31,3932600000.0,2019-12-31,395700000.0,2019-12-31,-40400000.0
0,NFG,2020-09-30,78848000,2020-09-30,6964935000.0,2020-09-30,1971986000.0,2020-09-30,-101000.0
1,NFG,2020-06-30,93551000,2020-06-30,7118985000.0,2020-06-30,2225857000.0,2020-06-30,-101000.0
2,NFG,2020-03-31,153181000,2020-03-31,6708659000.0,2020-03-31,2079959000.0,2020-03-31,-6000.0
3,NFG,2019-12-31,141802000,2019-12-31,6702658000.0,2019-12-31,2182140000.0,2019-12-31,-4147000.0
0,XRAY,2020-09-30,115300000,2020-09-30,8895900000.0,2020-09-30,4760500000.0,2020-09-30,
1,XRAY,2020-06-30,-102100000,2020-06-30,8604200000.0,2020-06-30,4643100000.0,2020-06-30,
2,XRAY,2020-03-31,72800000,2020-03-31,8058400000.0,2020-03-31,4687500000.0,2020-03-31,-140000000.0
3,XRAY,2019-12-31,237100000,2019-12-31,8602900000.0,2019-12-31,5092500000.0,2019-12-31,-100000000.0
0,TA,2020-09-30,27941000,2020-09-30,3289541000.0,2020-09-30,645364000.0,2020-09-30,
1,TA,2020-06-30,19114000,2020-06-30,3200557000.0,2020-06-30,556815000.0,2020-06-30,
2,TA,2020-03-31,-12123000,2020-03-31,3182662000.0,2020-03-31,553561000.0,2020-03-31,
3,TA,2019-12-31,63067000,2019-12-31,3230895000.0,2019-12-31,571053000.0,2019-12-31,-346000.0
0,WTS,2020-09-27,51900000,2020-09-27,1709000000.0,2020-09-27,1024600000.0,2020-09-27,-3700000.0
1,WTS,2020-06-28,37300000,2020-06-28,1648300000.0,2020-06-28,985200000.0,2020-06-28,-6500000.0
2,WTS,2020-03-29,47800000,2020-03-29,1767400000.0,2020-03-29,967800000.0,2020-03-29,-22400000.0
3,WTS,2019-12-31,48900000,2019-12-31,1723100000.0,2019-12-31,978000000.0,2019-12-31,-5400000.0
0,PAGS,2020-09-30,-201057000,2020-09-30,18624563000.0,2020-09-30,8926405000.0,2020-09-30,
1,PAGS,2020-06-30,-70672000,2020-06-30,16343759000.0,2020-06-30,8645993000.0,2020-06-30,
2,PAGS,2020-03-31,-78775000,2020-03-31,14468129000.0,2020-03-31,8331358000.0,2020-03-31,-44775000.0
3,PAGS,2019-12-31,-32667000,2019-12-31,14582248000.0,2019-12-31,7992564000.0,2019-12-31,-1735000.0
0,ZIOP,2020-09-30,-20321000,2020-09-30,165894000.0,2020-09-30,144918000.0,2020-09-30,
1,ZIOP,2020-06-30,-18606000,2020-06-30,181679000.0,2020-06-30,163414000.0,2020-06-30,
2,ZIOP,2020-03-31,-18660000,2020-03-31,198279000.0,2020-03-31,180337000.0,2020-03-31,
3,ZIOP,2019-12-31,-16036000,2019-12-31,109114000.0,2019-12-31,95010000.0,2019-12-31,-283000.0
0,RMAX,2020-09-30,19988000,2020-09-30,543321000.0,2020-09-30,514093000.0,2020-09-30,
1,RMAX,2020-06-30,8832000,2020-06-30,527712000.0,2020-06-30,502278000.0,2020-06-30,
2,RMAX,2020-03-31,11258000,2020-03-31,537662000.0,2020-03-31,499900000.0,2020-03-31,-2268000.0
3,RMAX,2019-12-31,10307000,2019-12-31,542352000.0,2019-12-31,497886000.0,2019-12-31,-274000.0
0,KN,2020-09-30,21100000,2020-09-30,1667700000.0,2020-09-30,1264600000.0,2020-09-30,-100000.0
1,KN,2020-06-30,-5100000,2020-06-30,1687700000.0,2020-06-30,1243800000.0,2020-06-30,-200000.0
2,KN,2020-03-31,-4400000,2020-03-31,1696800000.0,2020-03-31,1253800000.0,2020-03-31,-20800000.0
3,KN,2019-12-31,32200000,2019-12-31,1654600000.0,2019-12-31,1288500000.0,2019-12-31,-400000.0
0,PKI,2020-10-04,256804000,2020-10-04,6865565000.0,2020-10-04,3231681000.0,2020-10-04,-160000.0
1,PKI,2020-07-05,177676000,2020-07-05,6636816000.0,2020-07-05,2967463000.0,2020-07-05,-327000.0
2,PKI,2020-04-05,53803000,2020-04-05,6384396000.0,2020-04-05,2759746000.0,2020-04-05,-6342000.0
3,PKI,2019-12-29,121922000,2019-12-29,6538564000.0,2019-12-29,2813824000.0,2019-12-29,-112000.0
0,BR,2020-09-30,78600000,2020-09-30,4749700000.0,2020-09-30,1413800000.0,2020-09-30,-800000.0
1,BR,2020-06-30,298800000,2020-06-30,4889800000.0,2020-06-30,1346500000.0,2020-06-30,-18800000.0
2,BR,2020-03-31,226300000,2020-03-31,4913500000.0,2020-03-31,1202500000.0,2020-03-31,-50500000.0
3,BR,2019-12-31,26800000,2019-12-31,4384600000.0,2019-12-31,1125400000.0,2019-12-31,-50500000.0
0,ITIC,2020-09-30,18857000,2020-09-30,289745000.0,2020-09-30,212927000.0,2020-09-30,
1,ITIC,2020-06-30,17922000,2020-06-30,279908000.0,2020-06-30,198465000.0,2020-06-30,
2,ITIC,2020-03-31,-8531000,2020-03-31,254118000.0,2020-03-31,183647000.0,2020-03-31,
3,ITIC,2019-12-31,14553000,2019-12-31,263893000.0,2019-12-31,191362000.0,2019-12-31,-8000.0
0,TBBK,2020-09-30,0,2020-09-30,6169302000.0,2020-09-30,558459000.0,2020-09-30,-1000.0
1,TBBK,2020-06-30,0,2020-06-30,6214037000.0,2020-06-30,533079000.0,2020-06-30,-1000.0
2,TBBK,2020-03-31,0,2020-03-31,5458108000.0,2020-03-31,498104000.0,2020-03-31,-1000.0
3,TBBK,2019-12-31,0,2019-12-31,5656963000.0,2019-12-31,484497000.0,2019-12-31,-1000.0
0,VG,2020-09-30,4593000,2020-09-30,1387914000.0,2020-09-30,577231000.0,2020-09-30,-2001000.0
1,VG,2020-06-30,2422000,2020-06-30,1355889000.0,2020-06-30,547639000.0,2020-06-30,-523000.0
2,VG,2020-03-31,3848000,2020-03-31,1339629000.0,2020-03-31,538713000.0,2020-03-31,-12656000.0
3,VG,2019-12-31,3917000,2019-12-31,1364700000.0,2019-12-31,567062000.0,2019-12-31,-662000.0
0,INOD,2020-09-30,487000,2020-09-30,53998000.0,2020-09-30,25689000.0,2020-09-30,
